% time spent exploring,Local Reached Total Count,episodes,mean 100 episode reward,steps,% time spent exploring in plan,Goal Reached Total Count,plan episodes,plan mean 100 episode reward,plan steps
4,24411,150800,-0.2,967934,,,,,
,,,,,4,218,4929,-3.8,968302
4,24411,150900,-0.1,968932,,,,,
3,24412,151000,-0.2,969892,,,,,
,,,,,3,218,4939,-3.6,970302
3,24412,151100,-0.1,970873,,,,,
3,24412,151200,-0.2,971872,,,,,
,,,,,3,218,4949,-3.3,972302
3,24412,151300,-0.1,972862,,,,,
3,24418,151400,-0.0,973802,,,,,
,,,,,3,218,4959,-3.1,974302
3,24419,151500,-0.2,974772,,,,,
3,24420,151600,-0.1,975743,,,,,
,,,,,3,218,4969,-3.0,976302
3,24420,151700,-0.2,976722,,,,,
3,24429,151800,-0.1,977582,,,,,
,,,,,3,218,4979,-2.8,978302
3,24430,151900,-0.0,978552,,,,,
3,24430,152000,-0.1,979532,,,,,
,,,,,2,218,4989,-2.5,980302
2,24430,152100,-0.1,980522,,,,,
2,24430,152200,-0.1,981512,,,,,
,,,,,2,218,4999,-2.4,982302
2,24430,152300,-0.1,982502,,,,,
2,24435,152400,-0.1,983404,,,,,
,,,,,2,218,5009,-2.3,984302
2,24435,152500,-0.0,984402,,,,,
2,24436,152600,-0.1,985382,,,,,
,,,,,2,218,5019,-2.1,986302
2,24436,152700,-0.0,986372,,,,,
2,24438,152800,-0.1,987322,,,,,
2,24438,152900,-0.0,988293,,,,,
,,,,,2,218,5029,-1.8,988302
2,24438,153000,-0.0,989273,,,,,
1,24438,153100,0.1,990262,,,,,
,,,,,1,218,5039,-1.4,990302
1,24438,153200,-0.0,991252,,,,,
1,24438,153300,0.0,992222,,,,,
,,,,,1,218,5049,-1.2,992302
1,24438,153400,0.0,993212,,,,,
1,24438,153500,-0.1,994192,,,,,
,,,,,1,218,5059,-1.0,994302
1,24438,153600,0.0,995182,,,,,
1,24439,153700,0.0,996172,,,,,
,,,,,1,218,5069,-0.8,996302
1,24439,153800,0.0,997152,,,,,
1,24439,153900,-0.0,998132,,,,,
,,,,,1,218,5079,-0.4,998302
1,24439,154000,0.0,999122,,,,,
1,24439,154100,0.0,1000112,,,,,
,,,,,1,218,5089,-0.3,1000302
1,24439,154200,0.0,1001092,,,,,
1,24441,154300,0.0,1002072,,,,,
,,,,,1,218,5099,-0.1,1002302
1,24441,154400,0.0,1003072,,,,,
1,24441,154500,0.0,1004052,,,,,
,,,,,1,218,5109,0.2,1004302
1,24441,154600,-0.0,1005042,,,,,
1,24441,154700,0.0,1006012,,,,,
,,,,,1,218,5119,0.3,1006302
1,24441,154800,0.0,1007012,,,,,
1,24441,154900,-0.0,1008002,,,,,
,,,,,1,218,5129,0.4,1008302
1,24441,155000,0.1,1009002,,,,,
1,24441,155100,0.0,1010002,,,,,
,,,,,1,218,5139,0.4,1010302
1,24441,155200,0.1,1011002,,,,,
1,24441,155300,0.1,1012002,,,,,
,,,,,1,218,5149,0.5,1012302
1,24441,155400,0.0,1012992,,,,,
1,24441,155500,0.0,1013972,,,,,
,,,,,1,218,5159,0.6,1014302
1,24441,155600,0.0,1014942,,,,,
1,24441,155700,0.1,1015932,,,,,
,,,,,1,218,5169,0.8,1016302
1,24441,155800,0.1,1016922,,,,,
1,24441,155900,0.0,1017912,,,,,
,,,,,1,218,5179,0.8,1018302
1,24441,156000,0.0,1018896,,,,,
1,24441,156100,0.0,1019892,,,,,
,,,,,1,218,5189,0.9,1020302
1,24441,156200,0.1,1020882,,,,,
1,24441,156300,0.0,1021872,,,,,
,,,,,1,218,5199,0.9,1022302
1,24441,156400,0.0,1022862,,,,,
1,24441,156500,0.0,1023862,,,,,
,,,,,1,218,5209,0.9,1024302
1,24441,156600,0.1,1024862,,,,,
1,24441,156700,0.0,1025852,,,,,
,,,,,1,218,5219,0.9,1026302
1,24441,156800,0.0,1026852,,,,,
1,24441,156900,0.0,1027852,,,,,
,,,,,1,218,5229,1.0,1028302
1,24441,157000,0.1,1028852,,,,,
1,24441,157100,0.0,1029852,,,,,
,,,,,1,218,5239,1.0,1030302
1,24445,157200,0.1,1030809,,,,,
1,24446,157300,0.1,1031792,,,,,
,,,,,1,218,5249,0.9,1032302
1,24453,157400,0.0,1032712,,,,,
1,24453,157500,0.0,1033712,,,,,
,,,,,1,218,5259,0.9,1034302
1,24453,157600,0.0,1034712,,,,,
1,24453,157700,-0.0,1035682,,,,,
,,,,,1,218,5269,0.8,1036302
1,24453,157800,0.0,1036662,,,,,
1,24453,157900,0.0,1037662,,,,,
,,,,,1,218,5279,0.8,1038302
1,24453,158000,0.1,1038662,,,,,
1,24454,158100,-0.0,1039644,,,,,
,,,,,1,218,5289,0.7,1040302
1,24454,158200,0.0,1040642,,,,,
1,24454,158300,0.1,1041642,,,,,
,,,,,1,218,5299,0.8,1042302
1,24454,158400,0.1,1042642,,,,,
1,24455,158500,0.0,1043624,,,,,
,,,,,1,218,5309,0.7,1044302
1,24456,158600,0.0,1044602,,,,,
1,24456,158700,0.1,1045602,,,,,
,,,,,1,218,5319,0.8,1046302
1,24456,158800,0.0,1046592,,,,,
1,24456,158900,0.0,1047592,,,,,
,,,,,1,218,5329,0.7,1048302
1,24456,159000,0.0,1048582,,,,,
1,24456,159100,-0.0,1049562,,,,,
,,,,,1,218,5339,0.7,1050302
1,24456,159200,0.0,1050562,,,,,
1,24456,159300,0.1,1051562,,,,,
,,,,,1,218,5349,0.8,1052302
1,24456,159400,0.1,1052562,,,,,
1,24456,159500,-0.0,1053562,,,,,
,,,,,1,218,5359,0.7,1054302
1,24456,159600,0.0,1054552,,,,,
1,24456,159700,0.1,1055542,,,,,
,,,,,1,218,5369,0.8,1056302
1,24456,159800,0.0,1056532,,,,,
1,24456,159900,0.0,1057512,,,,,
,,,,,1,218,5379,0.8,1058302
1,24456,160000,0.1,1058482,,,,,
1,24456,160100,-0.0,1059482,,,,,
,,,,,1,218,5389,0.9,1060302
1,24456,160200,0.1,1060482,,,,,
1,24456,160300,0.0,1061482,,,,,
,,,,,1,218,5399,0.8,1062302
1,24456,160400,0.0,1062482,,,,,
1,24456,160500,-0.0,1063472,,,,,
,,,,,1,218,5409,0.8,1064302
1,24456,160600,0.0,1064472,,,,,
1,24456,160700,0.0,1065452,,,,,
,,,,,1,218,5419,0.7,1066302
1,24456,160800,0.0,1066443,,,,,
1,24456,160900,0.0,1067442,,,,,
,,,,,1,218,5429,0.8,1068302
1,24456,161000,0.1,1068432,,,,,
1,24456,161100,0.0,1069432,,,,,
,,,,,1,218,5439,0.8,1070302
1,24456,161200,0.0,1070422,,,,,
1,24456,161300,0.0,1071422,,,,,
,,,,,1,218,5449,0.8,1072302
1,24456,161400,0.0,1072422,,,,,
1,24456,161500,0.0,1073412,,,,,
,,,,,1,218,5459,0.8,1074302
1,24456,161600,0.0,1074402,,,,,
1,24456,161700,0.0,1075382,,,,,
,,,,,1,218,5469,0.8,1076302
1,24458,161800,0.0,1076342,,,,,
1,24458,161900,0.0,1077342,,,,,
,,,,,1,218,5479,0.8,1078302
1,24458,162000,0.1,1078342,,,,,
1,24458,162100,0.0,1079342,,,,,
,,,,,1,218,5489,0.7,1080302
1,24458,162200,0.0,1080342,,,,,
1,24458,162300,0.0,1081322,,,,,
,,,,,1,218,5499,0.7,1082302
1,24458,162400,-0.0,1082322,,,,,
1,24458,162500,0.0,1083312,,,,,
,,,,,1,218,5509,0.7,1084302
1,24458,162600,0.0,1084312,,,,,
1,24458,162700,0.0,1085312,,,,,
1,24458,162800,-0.0,1086302,,,,,
,,,,,1,218,5519,0.7,1086302
1,24458,162900,0.0,1087292,,,,,
1,24458,163000,0.0,1088292,,,,,
,,,,,1,218,5529,0.7,1088302
1,24458,163100,0.1,1089292,,,,,
1,24458,163200,0.0,1090292,,,,,
,,,,,1,218,5539,0.7,1090302
1,24458,163300,0.0,1091292,,,,,
1,24458,163400,-0.0,1092292,,,,,
,,,,,1,218,5549,0.6,1092302
1,24458,163500,0.0,1093292,,,,,
1,24458,163600,0.1,1094292,,,,,
,,,,,1,218,5559,0.6,1094302
1,24460,163700,0.1,1095264,,,,,
1,24461,163800,0.1,1096252,,,,,
,,,,,1,218,5569,0.7,1096302
1,24462,163900,0.0,1097223,,,,,
1,24463,164000,0.1,1098212,,,,,
,,,,,1,218,5579,0.6,1098302
1,24463,164100,0.0,1099212,,,,,
1,24463,164200,0.0,1100212,,,,,
,,,,,1,218,5589,0.7,1100302
1,24463,164300,-0.0,1101192,,,,,
1,24463,164400,0.0,1102172,,,,,
,,,,,1,218,5599,0.7,1102302
1,24463,164500,0.0,1103162,,,,,
1,24463,164600,-0.0,1104162,,,,,
,,,,,1,218,5609,0.6,1104302
1,24463,164700,0.0,1105162,,,,,
1,24463,164800,0.0,1106162,,,,,
,,,,,1,218,5619,0.7,1106302
1,24463,164900,-0.0,1107160,,,,,
1,24463,165000,0.0,1108142,,,,,
,,,,,1,218,5629,0.6,1108302
1,24463,165100,0.0,1109142,,,,,
1,24463,165200,0.0,1110142,,,,,
,,,,,1,218,5639,0.6,1110302
1,24463,165300,-0.0,1111132,,,,,
1,24463,165400,0.0,1112123,,,,,
,,,,,1,218,5649,0.7,1112302
1,24463,165500,0.0,1113122,,,,,
1,24463,165600,0.1,1114122,,,,,
,,,,,1,218,5659,0.6,1114302
1,24463,165700,0.1,1115122,,,,,
1,24463,165800,0.1,1116122,,,,,
,,,,,1,218,5669,0.6,1116302
1,24463,165900,0.0,1117122,,,,,
1,24463,166000,0.0,1118112,,,,,
,,,,,1,218,5679,0.6,1118302
1,24463,166100,0.0,1119112,,,,,
1,24463,166200,0.1,1120112,,,,,
,,,,,1,218,5689,0.7,1120302
1,24463,166300,-0.0,1121102,,,,,
1,24463,166400,0.0,1122102,,,,,
,,,,,1,218,5699,0.7,1122302
1,24472,166500,0.1,1123012,,,,,
1,24473,166600,0.0,1124002,,,,,
,,,,,1,218,5709,0.6,1124302
1,24473,166700,0.1,1124992,,,,,
1,24473,166800,0.1,1125992,,,,,
,,,,,1,218,5719,0.7,1126302
1,24473,166900,0.0,1126982,,,,,
1,24473,167000,0.1,1127982,,,,,
,,,,,1,218,5729,0.8,1128302
1,24474,167100,0.0,1128972,,,,,
1,24474,167200,0.0,1129967,,,,,
,,,,,1,218,5739,0.8,1130302
1,24474,167300,0.1,1130962,,,,,
1,24474,167400,0.1,1131962,,,,,
,,,,,1,218,5749,0.9,1132302
1,24474,167500,0.1,1132962,,,,,
1,24474,167600,0.1,1133962,,,,,
,,,,,1,218,5759,0.9,1134302
1,24474,167700,-0.0,1134962,,,,,
1,24474,167800,0.0,1135962,,,,,
,,,,,1,218,5769,0.8,1136302
1,24474,167900,0.1,1136962,,,,,
1,24474,168000,0.1,1137954,,,,,
,,,,,1,218,5779,0.9,1138302
1,24474,168100,0.0,1138952,,,,,
1,24474,168200,0.0,1139952,,,,,
,,,,,1,218,5789,0.8,1140302
1,24474,168300,0.1,1140952,,,,,
1,24474,168400,0.0,1141952,,,,,
,,,,,1,218,5799,0.9,1142302
1,24474,168500,0.1,1142952,,,,,
1,24474,168600,-0.0,1143952,,,,,
,,,,,1,218,5809,0.9,1144302
1,24474,168700,-0.0,1144942,,,,,
1,24475,168800,0.0,1145932,,,,,
,,,,,1,218,5819,0.8,1146302
1,24475,168900,0.0,1146922,,,,,
1,24475,169000,0.1,1147922,,,,,
,,,,,1,218,5829,0.8,1148302
1,24475,169100,0.0,1148922,,,,,
1,24475,169200,0.1,1149922,,,,,
,,,,,1,218,5839,0.9,1150302
1,24475,169300,-0.0,1150922,,,,,
1,24475,169400,0.0,1151912,,,,,
,,,,,1,218,5849,0.8,1152302
1,24475,169500,0.0,1152912,,,,,
1,24475,169600,0.1,1153902,,,,,
,,,,,1,218,5859,0.8,1154302
1,24475,169700,0.0,1154892,,,,,
1,24475,169800,0.1,1155892,,,,,
,,,,,1,218,5869,0.8,1156302
1,24475,169900,-0.0,1156892,,,,,
1,24475,170000,0.0,1157882,,,,,
,,,,,1,218,5879,0.7,1158302
1,24475,170100,0.1,1158882,,,,,
1,24475,170200,0.0,1159882,,,,,
,,,,,1,218,5889,0.7,1160302
1,24475,170300,0.0,1160872,,,,,
1,24476,170400,0.1,1161862,,,,,
,,,,,1,218,5899,0.7,1162302
1,24476,170500,0.0,1162852,,,,,
1,24476,170600,0.1,1163852,,,,,
,,,,,1,218,5909,0.8,1164302
1,24476,170700,0.0,1164842,,,,,
1,24476,170800,0.0,1165842,,,,,
,,,,,1,218,5919,0.8,1166302
1,24476,170900,0.0,1166842,,,,,
1,24477,171000,0.1,1167833,,,,,
,,,,,1,218,5929,0.9,1168302
1,24477,171100,0.0,1168822,,,,,
1,24477,171200,0.1,1169822,,,,,
,,,,,1,218,5939,0.9,1170302
1,24477,171300,0.1,1170813,,,,,
1,24477,171400,0.1,1171812,,,,,
,,,,,1,218,5949,1.0,1172302
1,24477,171500,0.0,1172802,,,,,
1,24477,171600,0.0,1173787,,,,,
,,,,,1,218,5959,1.0,1174302
1,24477,171700,0.0,1174782,,,,,
1,24477,171800,0.1,1175782,,,,,
,,,,,1,218,5969,1.0,1176302
1,24477,171900,0.0,1176782,,,,,
1,24477,172000,0.0,1177782,,,,,
,,,,,1,218,5979,1.0,1178302
1,24478,172100,0.0,1178772,,,,,
1,24478,172200,0.1,1179772,,,,,
,,,,,1,218,5989,1.1,1180302
1,24478,172300,0.1,1180772,,,,,
1,24479,172400,0.1,1181762,,,,,
,,,,,1,218,5999,1.1,1182302
1,24479,172500,0.1,1182762,,,,,
1,24479,172600,0.0,1183762,,,,,
,,,,,1,218,6009,1.1,1184302
1,24481,172700,0.0,1184741,,,,,
1,24481,172800,0.0,1185732,,,,,
,,,,,1,218,6019,1.1,1186302
1,24481,172900,0.1,1186722,,,,,
1,24481,173000,0.1,1187722,,,,,
,,,,,1,218,6029,1.1,1188302
1,24481,173100,0.0,1188722,,,,,
1,24481,173200,-0.0,1189712,,,,,
,,,,,1,218,6039,1.1,1190302
1,24481,173300,0.0,1190712,,,,,
1,24481,173400,0.0,1191712,,,,,
,,,,,1,218,6049,1.0,1192302
1,24481,173500,0.0,1192702,,,,,
1,24481,173600,-0.0,1193702,,,,,
,,,,,1,218,6059,0.9,1194302
1,24481,173700,0.1,1194702,,,,,
1,24481,173800,0.0,1195693,,,,,
,,,,,1,218,6069,0.9,1196302
1,24481,173900,0.0,1196692,,,,,
1,24481,174000,0.0,1197692,,,,,
,,,,,1,218,6079,0.9,1198302
1,24481,174100,0.1,1198692,,,,,
1,24481,174200,0.0,1199672,,,,,
,,,,,1,218,6089,0.8,1200302
1,24481,174300,-0.0,1200672,,,,,
1,24481,174400,0.0,1201662,,,,,
,,,,,1,218,6099,0.7,1202302
1,24481,174500,0.0,1202662,,,,,
1,24481,174600,0.1,1203662,,,,,
,,,,,1,218,6109,0.8,1204302
1,24481,174700,0.0,1204662,,,,,
1,24481,174800,0.0,1205662,,,,,
,,,,,1,218,6119,0.8,1206302
1,24481,174900,0.0,1206642,,,,,
1,24481,175000,0.1,1207642,,,,,
,,,,,1,218,6129,0.7,1208302
1,24481,175100,0.0,1208642,,,,,
1,24481,175200,0.0,1209642,,,,,
,,,,,1,218,6139,0.8,1210302
1,24481,175300,0.0,1210642,,,,,
1,24481,175400,0.1,1211642,,,,,
,,,,,1,218,6149,0.8,1212302
1,24481,175500,0.0,1212642,,,,,
1,24481,175600,0.0,1213632,,,,,
,,,,,1,218,6159,0.8,1214302
1,24481,175700,0.0,1214632,,,,,
1,24481,175800,0.1,1215632,,,,,
,,,,,1,218,6169,0.8,1216302
1,24481,175900,0.1,1216624,,,,,
1,24481,176000,0.0,1217622,,,,,
,,,,,1,218,6179,0.8,1218302
1,24481,176100,0.0,1218612,,,,,
1,24481,176200,0.0,1219602,,,,,
,,,,,1,218,6189,0.9,1220302
1,24481,176300,0.0,1220592,,,,,
1,24482,176400,0.0,1221562,,,,,
,,,,,1,218,6199,0.9,1222302
1,24482,176500,0.0,1222562,,,,,
1,24482,176600,0.0,1223552,,,,,
,,,,,1,218,6209,0.8,1224302
1,24482,176700,0.1,1224552,,,,,
1,24483,176800,0.0,1225542,,,,,
,,,,,1,218,6219,0.8,1226302
1,24483,176900,0.0,1226532,,,,,
1,24483,177000,-0.0,1227532,,,,,
,,,,,1,218,6229,0.7,1228302
1,24483,177100,0.0,1228512,,,,,
1,24483,177200,0.0,1229512,,,,,
,,,,,1,218,6239,0.8,1230302
1,24483,177300,0.0,1230512,,,,,
1,24483,177400,0.0,1231512,,,,,
,,,,,1,218,6249,0.7,1232302
1,24483,177500,0.0,1232512,,,,,
1,24483,177600,-0.0,1233502,,,,,
,,,,,1,218,6259,0.7,1234302
1,24483,177700,0.0,1234502,,,,,
1,24483,177800,-0.0,1235466,,,,,
,,,,,1,218,6269,0.7,1236302
1,24483,177900,0.1,1236462,,,,,
1,24483,178000,0.1,1237462,,,,,
,,,,,1,218,6279,0.7,1238302
1,24483,178100,0.0,1238462,,,,,
1,24484,178200,0.0,1239453,,,,,
,,,,,1,218,6289,0.7,1240302
1,24484,178300,0.0,1240452,,,,,
1,24485,178400,0.0,1241432,,,,,
,,,,,1,218,6299,0.7,1242302
1,24486,178500,0.0,1242422,,,,,
1,24486,178600,0.0,1243412,,,,,
,,,,,1,218,6309,0.7,1244302
1,24486,178700,0.0,1244402,,,,,
1,24486,178800,-0.1,1245402,,,,,
,,,,,1,218,6319,0.6,1246302
1,24487,178900,0.1,1246392,,,,,
1,24487,179000,0.0,1247392,,,,,
,,,,,1,218,6329,0.7,1248302
1,24487,179100,-0.0,1248392,,,,,
1,24487,179200,0.1,1249384,,,,,
,,,,,1,218,6339,0.6,1250302
1,24488,179300,0.1,1250372,,,,,
1,24488,179400,-0.0,1251352,,,,,
,,,,,1,218,6349,0.6,1252302
1,24488,179500,0.0,1252342,,,,,
1,24488,179600,0.0,1253342,,,,,
,,,,,1,218,6359,0.6,1254302
1,24488,179700,0.0,1254342,,,,,
1,24488,179800,0.1,1255322,,,,,
,,,,,1,218,6369,0.7,1256302
1,24488,179900,0.0,1256322,,,,,
1,24488,180000,0.1,1257312,,,,,
1,24488,180100,0.0,1258293,,,,,
,,,,,1,218,6379,0.7,1258302
1,24488,180200,0.1,1259292,,,,,
1,24488,180300,0.1,1260292,,,,,
,,,,,1,218,6389,0.7,1260302
1,24488,180400,0.0,1261292,,,,,
1,24489,180500,0.0,1262282,,,,,
,,,,,1,218,6399,0.7,1262302
1,24489,180600,0.0,1263272,,,,,
1,24489,180700,0.0,1264272,,,,,
,,,,,1,218,6409,0.7,1264302
1,24489,180800,-0.0,1265252,,,,,
1,24489,180900,0.0,1266252,,,,,
,,,,,1,218,6419,0.7,1266302
1,24489,181000,0.0,1267232,,,,,
1,24489,181100,0.0,1268232,,,,,
,,,,,1,218,6429,0.8,1268302
1,24490,181200,0.1,1269212,,,,,
1,24491,181300,0.0,1270192,,,,,
,,,,,1,218,6439,0.8,1270302
1,24491,181400,0.0,1271182,,,,,
1,24491,181500,0.0,1272172,,,,,
,,,,,1,218,6449,0.8,1272302
1,24491,181600,0.0,1273172,,,,,
1,24491,181700,0.0,1274172,,,,,
,,,,,1,218,6459,0.8,1274302
1,24491,181800,0.0,1275162,,,,,
1,24491,181900,0.1,1276162,,,,,
,,,,,1,218,6469,0.8,1276302
1,24491,182000,0.0,1277152,,,,,
1,24491,182100,0.1,1278152,,,,,
,,,,,1,218,6479,0.8,1278302
1,24491,182200,-0.0,1279152,,,,,
1,24491,182300,0.0,1280152,,,,,
,,,,,1,218,6489,0.7,1280302
1,24491,182400,0.0,1281142,,,,,
1,24493,182500,0.0,1282102,,,,,
,,,,,1,218,6499,0.7,1282302
1,24493,182600,0.1,1283102,,,,,
1,24494,182700,0.1,1284082,,,,,
,,,,,1,218,6509,0.8,1284302
1,24494,182800,0.1,1285082,,,,,
1,24494,182900,0.0,1286072,,,,,
,,,,,1,218,6519,0.9,1286302
1,24495,183000,0.1,1287062,,,,,
1,24495,183100,0.1,1288062,,,,,
,,,,,1,218,6529,1.0,1288302
1,24495,183200,0.1,1289054,,,,,
1,24495,183300,0.0,1290052,,,,,
,,,,,1,218,6539,1.0,1290302
1,24495,183400,0.1,1291052,,,,,
1,24495,183500,0.0,1292042,,,,,
,,,,,1,218,6549,1.0,1292302
1,24495,183600,0.0,1293042,,,,,
1,24495,183700,0.0,1294042,,,,,
,,,,,1,218,6559,1.0,1294302
1,24495,183800,-0.0,1295042,,,,,
1,24495,183900,0.0,1296042,,,,,
,,,,,1,218,6569,1.0,1296302
1,24495,184000,0.1,1297032,,,,,
1,24495,184100,-0.0,1298002,,,,,
,,,,,1,218,6579,0.9,1298302
1,24495,184200,0.0,1299002,,,,,
1,24495,184300,0.0,1299982,,,,,
,,,,,1,218,6589,1.0,1300302
1,24495,184400,0.0,1300982,,,,,
1,24495,184500,0.0,1301972,,,,,
,,,,,1,218,6599,1.0,1302302
1,24495,184600,0.0,1302962,,,,,
1,24495,184700,-0.0,1303942,,,,,
,,,,,1,218,6609,0.9,1304302
1,24496,184800,0.0,1304922,,,,,
1,24496,184900,-0.0,1305912,,,,,
,,,,,1,218,6619,0.8,1306302
1,24496,185000,0.0,1306912,,,,,
1,24496,185100,0.1,1307902,,,,,
,,,,,1,218,6629,0.7,1308302
1,24496,185200,0.0,1308902,,,,,
1,24496,185300,0.1,1309902,,,,,
,,,,,1,218,6639,0.7,1310302
1,24496,185400,0.0,1310902,,,,,
1,24496,185500,0.0,1311902,,,,,
,,,,,1,218,6649,0.6,1312302
1,24496,185600,-0.0,1312892,,,,,
1,24496,185700,0.0,1313872,,,,,
,,,,,1,218,6659,0.7,1314302
1,24496,185800,0.1,1314872,,,,,
1,24496,185900,0.0,1315872,,,,,
,,,,,1,218,6669,0.7,1316302
1,24496,186000,0.0,1316862,,,,,
1,24497,186100,0.1,1317853,,,,,
,,,,,1,218,6679,0.7,1318302
1,24497,186200,0.0,1318826,,,,,
1,24498,186300,0.0,1319812,,,,,
,,,,,1,218,6689,0.7,1320302
1,24498,186400,0.1,1320802,,,,,
1,24498,186500,0.1,1321802,,,,,
,,,,,1,218,6699,0.8,1322302
1,24498,186600,0.1,1322802,,,,,
1,24499,186700,-0.0,1323772,,,,,
,,,,,1,218,6709,0.7,1324302
1,24499,186800,0.0,1324762,,,,,
1,24500,186900,0.1,1325742,,,,,
,,,,,1,218,6719,0.8,1326302
1,24500,187000,0.0,1326742,,,,,
1,24500,187100,0.0,1327732,,,,,
,,,,,1,218,6729,0.8,1328302
1,24501,187200,0.1,1328712,,,,,
1,24501,187300,0.1,1329712,,,,,
,,,,,1,218,6739,0.9,1330302
1,24501,187400,0.1,1330712,,,,,
1,24501,187500,0.1,1331712,,,,,
,,,,,1,218,6749,1.0,1332302
1,24501,187600,0.0,1332702,,,,,
1,24501,187700,0.0,1333682,,,,,
,,,,,1,218,6759,1.0,1334302
1,24501,187800,-0.0,1334662,,,,,
1,24501,187900,0.0,1335642,,,,,
,,,,,1,218,6769,0.9,1336302
1,24501,188000,-0.0,1336632,,,,,
1,24501,188100,0.0,1337622,,,,,
,,,,,1,218,6779,0.9,1338302
1,24501,188200,0.0,1338612,,,,,
1,24501,188300,0.0,1339612,,,,,
,,,,,1,218,6789,0.9,1340302
1,24501,188400,0.0,1340612,,,,,
1,24501,188500,0.0,1341602,,,,,
,,,,,1,218,6799,0.9,1342302
1,24501,188600,0.0,1342602,,,,,
1,24501,188700,0.0,1343592,,,,,
,,,,,1,218,6809,0.9,1344302
1,24501,188800,-0.0,1344582,,,,,
1,24501,188900,0.0,1345572,,,,,
,,,,,1,218,6819,0.9,1346302
1,24501,189000,0.0,1346562,,,,,
1,24501,189100,0.0,1347552,,,,,
,,,,,1,218,6829,0.9,1348302
1,24501,189200,0.1,1348542,,,,,
1,24501,189300,0.0,1349532,,,,,
,,,,,1,218,6839,0.8,1350302
1,24501,189400,0.1,1350532,,,,,
1,24501,189500,0.0,1351522,,,,,
,,,,,1,218,6849,0.7,1352302
1,24501,189600,0.0,1352522,,,,,
1,24501,189700,0.1,1353512,,,,,
,,,,,1,218,6859,0.8,1354302
1,24501,189800,0.0,1354512,,,,,
1,24501,189900,0.1,1355502,,,,,
,,,,,1,218,6869,0.8,1356302
1,24501,190000,0.0,1356502,,,,,
1,24503,190100,0.0,1357472,,,,,
,,,,,1,218,6879,0.9,1358302
1,24503,190200,0.1,1358472,,,,,
1,24504,190300,0.0,1359462,,,,,
,,,,,1,218,6889,0.9,1360302
1,24504,190400,0.0,1360452,,,,,
1,24504,190500,0.0,1361452,,,,,
,,,,,1,218,6899,0.9,1362302
1,24504,190600,0.0,1362442,,,,,
1,24504,190700,0.1,1363442,,,,,
,,,,,1,218,6909,1.0,1364302
1,24504,190800,0.1,1364442,,,,,
1,24504,190900,0.1,1365442,,,,,
,,,,,1,218,6919,0.9,1366302
1,24504,191000,0.0,1366442,,,,,
1,24504,191100,0.0,1367442,,,,,
,,,,,1,218,6929,0.9,1368302
1,24504,191200,0.0,1368434,,,,,
1,24504,191300,0.0,1369432,,,,,
,,,,,1,218,6939,0.9,1370302
1,24504,191400,0.0,1370432,,,,,
1,24504,191500,0.0,1371432,,,,,
,,,,,1,218,6949,0.9,1372302
1,24505,191600,0.1,1372422,,,,,
1,24505,191700,0.0,1373413,,,,,
,,,,,1,218,6959,0.9,1374302
1,24505,191800,0.0,1374412,,,,,
1,24505,191900,-0.0,1375412,,,,,
,,,,,1,218,6969,0.8,1376302
1,24505,192000,0.0,1376412,,,,,
1,24505,192100,0.0,1377412,,,,,
,,,,,1,218,6979,0.8,1378302
1,24505,192200,0.0,1378412,,,,,
1,24505,192300,0.0,1379412,,,,,
,,,,,1,218,6989,0.8,1380302
1,24506,192400,0.0,1380393,,,,,
1,24507,192500,0.1,1381382,,,,,
,,,,,1,218,6999,0.8,1382302
1,24507,192600,-0.0,1382382,,,,,
1,24507,192700,0.0,1383382,,,,,
,,,,,1,218,7009,0.7,1384302
1,24507,192800,0.0,1384372,,,,,
1,24507,192900,0.1,1385362,,,,,
,,,,,1,218,7019,0.7,1386302
1,24507,193000,0.0,1386342,,,,,
1,24507,193100,0.1,1387342,,,,,
,,,,,1,218,7029,0.8,1388302
1,24507,193200,0.0,1388322,,,,,
1,24509,193300,0.0,1389293,,,,,
1,24509,193400,-0.0,1390282,,,,,
,,,,,1,218,7039,0.8,1390302
1,24509,193500,0.0,1391262,,,,,
1,24509,193600,0.1,1392262,,,,,
,,,,,1,218,7049,0.8,1392302
1,24510,193700,0.0,1393244,,,,,
1,24510,193800,0.0,1394242,,,,,
,,,,,1,218,7059,0.7,1394302
1,24510,193900,0.0,1395242,,,,,
1,24510,194000,0.0,1396232,,,,,
,,,,,1,218,7069,0.8,1396302
1,24510,194100,0.1,1397232,,,,,
1,24510,194200,0.0,1398232,,,,,
,,,,,1,218,7079,0.9,1398302
1,24510,194300,-0.0,1399222,,,,,
1,24510,194400,0.0,1400212,,,,,
,,,,,1,218,7089,0.8,1400302
1,24511,194500,0.1,1401203,,,,,
1,24512,194600,0.0,1402192,,,,,
,,,,,1,218,7099,0.9,1402302
1,24512,194700,0.1,1403182,,,,,
1,24512,194800,0.0,1404182,,,,,
,,,,,1,218,7109,0.9,1404302
1,24513,194900,0.1,1405162,,,,,
1,24513,195000,0.0,1406152,,,,,
,,,,,1,218,7119,0.8,1406302
1,24513,195100,0.0,1407152,,,,,
1,24513,195200,0.0,1408152,,,,,
,,,,,1,218,7129,0.8,1408302
1,24513,195300,0.1,1409152,,,,,
1,24513,195400,0.0,1410152,,,,,
,,,,,1,218,7139,0.8,1410302
1,24513,195500,0.0,1411134,,,,,
1,24513,195600,0.1,1412122,,,,,
